id,link,modelo,version,precio,ciudad,km,año,ESTADO,UBICACIÓN,PLACA,TIPO DE CAJA,COMBUSTIBLE,CILINDRAJE,COLOR,PUERTAS,AIRBAGS,DIRECCIÓN,
008106b9-2812-421b-9da5-52103f3fab21,https://www.carroya.com/detalle/usado/mazda/3/2007/bogota/008106b9-2812-421b-9da5-52103f3fab21,Mazda 3,1.6 Hatchback Automatico,$25.500.000,Bogota,116.450 km,2007,usado,Bogota,**9 Bogota,Automática,Gasolina,1.600,Gris,,,,
dfc555e6-423b-4b4f-a86b-0d1946dbb90f,https://www.carroya.com/detalle/usado/toyota/fj70/2000/cartagena/dfc555e6-423b-4b4f-a86b-0d1946dbb90f,Toyota FJ70,,$85.000.000,Cartagena,,2000,usado,Cartagena,**5 La paz,Mecánica,Gasolina,4.500,Blanco,,,,
8eec9460-bc38-4469-a27e-242ce97ea029,https://www.carroya.com/detalle/usado/chevrolet/spark/2015/bogota/8eec9460-bc38-4469-a27e-242ce97ea029,Chevrolet Spark,1.2 GT LTZ Mecanico Full Equipo,$32.500.000,Bogota,50.500 km,2015,usado,Bogota,**4 Bogota,Mecánica,Gasolina,1.200,Rojo,,,,
e80409af-f0cf-40d6-8041-4c964f52a34b,https://www.carroya.com/detalle/usado/ford/ecosport/2018/cali/e80409af-f0cf-40d6-8041-4c964f52a34b,Ford Ecosport,2.0 S 4x2 Automatica,$72.000.000,Cali,10.500 km,2018,usado,Cali,**1 Cali,Automática,Gasolina,2.000,Blanco,,,,
2679ffb2-10db-4785-bdeb-b0247f50d13d,https://www.carroya.com/detalle/usado/renault/stepway/2015/bogota/2679ffb2-10db-4785-bdeb-b0247f50d13d,Renault Stepway,Outdoor,$43.500.000,Bogota,79.000 km,2015,usado,Bogota,**3 Bogota,Mecánica,Gasolina,1.600,Blanco,5,,,
33b5eb89-27e1-46e5-879a-d62704c6c481,https://www.carroya.com/detalle/usado/chevrolet/tracker/2014/bogota/33b5eb89-27e1-46e5-879a-d62704c6c481,Chevrolet Tracker,1.8 LS Mecanica,$43.500.000,Bogota,130.000 km,2014,usado,Bogota,**5 Bogota,Mecánica,Gasolina,1.800,Gris,,,,
4d4fd8e6-c049-4612-83f4-6d42fb66fc41,https://www.carroya.com/detalle/usado/ford/escape/2014/bogota/4d4fd8e6-c049-4612-83f4-6d42fb66fc41,Ford Escape,SE 4X4,$55.000.000,Bogota,105.725 km,2014,usado,Bogota,**6 Bogota,Automática,Gasolina,20,Blanco,5,,,
9c619d7a-b9d6-41ce-8cb0-09ad6c916b38,https://www.carroya.com/detalle/usado/kia/picanto-ion/2017/palmira/9c619d7a-b9d6-41ce-8cb0-09ad6c916b38,KIA Picanto iON,R Summa,$40.000.000,Palmira,70.000 km,2017,usado,Palmira,**6 Guadalajara de buga,Mecánica,Gasolina,1.250,Plateado,5,,,
6a7ccf01-14b4-474d-a0ac-95dab4bfbd3c,https://www.carroya.com/detalle/usado/mercedes-benz/clase-gla/2019/bogota/6a7ccf01-14b4-474d-a0ac-95dab4bfbd3c,Mercedes Benz Clase GLA,200 Urban,$110.900.000,Bogota,62.000 km,2019,usado,Bogota,**5 Bogota,Automática,Gasolina,1.595,Gris,5,,,
1143cd45-2e9c-45fc-99f4-107105f5fa07,https://www.carroya.com/detalle/usado/chevrolet/aveo/2012/bogota/1143cd45-2e9c-45fc-99f4-107105f5fa07,Chevrolet Aveo,1.5 Family Mecanico Aire Acondicionado,$21.900.000,Bogota,160.255 km,2012,usado,Bogota,**8 Bogota,Mecánica,Gasolina,1.498,Beige,,,,
2798f37b-5261-400b-a881-4f991a7aa511,https://www.carroya.com/detalle/usado/volkswagen/voyage/2018/pereira/2798f37b-5261-400b-a881-4f991a7aa511,Volkswagen Voyage,Trendline 1.6 Sedan Manual,$39.000.000,Pereira,90.600 km,2018,usado,Pereira,**6 Armenia,Mecánica,Gasolina,1.600,Blanco,4,,,
914191b7-e16a-4977-a3dc-d2a1dbe6d918,https://www.carroya.com/detalle/usado/renault/stepway/2023/medellin/914191b7-e16a-4977-a3dc-d2a1dbe6d918,Renault Stepway,Intens,$73.000.000,Medellin,4.300 km,2023,usado,Medellin,**9 Envigado,Mecánica,Gasolina,1.598,Beige,,,,
1cd8259c-5a79-4c70-98c6-84505600d1d0,https://www.carroya.com/detalle/usado/volkswagen/gol/2022/medellin/1cd8259c-5a79-4c70-98c6-84505600d1d0,Volkswagen Gol,1.6 Comfort ABS,$46.900.000,Medellin,23.000 km,2022,usado,Medellin,**1 Medellin,Mecánica,Gasolina,1.600,Plateado,,,,
603cd030-de07-47f0-9ad4-fd2331902838,https://www.carroya.com/detalle/usado/mercedes-benz/clase-c/2015/bogota/603cd030-de07-47f0-9ad4-fd2331902838,Mercedes Benz Clase C,200 Exclusive Plus,$80.000.000,Bogota,52.000 km,2015,usado,Bogota,**4 Bogota,Automática,Gasolina,2.000,Plateado,,,,
27bd1d58-0160-4be1-9e0a-a55f220abea1,https://www.carroya.com/detalle/usado/nissan/march/2019/medellin/27bd1d58-0160-4be1-9e0a-a55f220abea1,Nissan March,Active,$38.499.000,Medellin,68.000 km,2019,usado,Medellin,**2 Envigado,Mecánica,Gasolina,1.600,Gris,5,,,
c76f1782-eff6-4578-b442-a3d2c756c3bb,https://www.carroya.com/detalle/usado/bmw/m3/2010/bogota/c76f1782-eff6-4578-b442-a3d2c756c3bb,BMW M3,Coupé E92,$160.000.000,Bogota,52.000 km,2010,usado,Bogota,**7 Bogota,Secuencial,Gasolina,4.000,Rojo,,,,
90b1972f-aaaf-46c7-91d4-559240cde513,https://www.carroya.com/detalle/usado/ford/escape/2017/cali/90b1972f-aaaf-46c7-91d4-559240cde513,Ford Escape,SE EcoBoost 2.0 4x2 Automatico,$70.200.000,Cali,116.000 km,2017,usado,Cali,**3 Cali,Automática,Gasolina,2.000,Plateado,,,,
a0ac7e1d-f972-4bdd-a384-d947fcc51f88,https://www.carroya.com/detalle/usado/renault/logan/2023/medellin/a0ac7e1d-f972-4bdd-a384-d947fcc51f88,Renault Logan,Intens Aut,$52.900.000,Medellin,19.000 km,2023,usado,Medellin,**4 Medellin,Automática,Gasolina,1.600,Plateado,,,,
73da9111-c943-4d26-aca6-c57b15ab7dfe,https://www.carroya.com/detalle/usado/renault/stepway/2023/medellin/73da9111-c943-4d26-aca6-c57b15ab7dfe,Renault Stepway,Zen MT,$57.900.000,Medellin,25.000 km,2023,usado,Medellin,**1 Medellin,Mecánica,Gasolina,1.600,Dorado,5,,,
8331ac96-8cb4-42e5-8d32-1da3bf03c668,https://www.carroya.com/detalle/usado/renault/logan/2014/medellin/8331ac96-8cb4-42e5-8d32-1da3bf03c668,Renault Logan,1.6 Dynamique,$30.900.000,Medellin,161.000 km,2014,usado,Medellin,**8 Medellin,Mecánica,Gasolina,1.600,Beige,4,,,
8ba5156e-daf4-4d55-b62b-4077b0511c3d,https://www.carroya.com/detalle/usado/chevrolet/optra/2006/bogota/8ba5156e-daf4-4d55-b62b-4077b0511c3d,Chevrolet Optra,1.4 Mecanico,$17.000.000,Bogota,218.000 km,2006,usado,Bogota,**5 Bogota,Mecánica,Gasolina,1.400,Plateado,,,,
158a6def-1b18-4cea-b75c-655bc968df32,https://www.carroya.com/detalle/usado/chevrolet/aveo/2013/pereira/158a6def-1b18-4cea-b75c-655bc968df32,Chevrolet Aveo,1.6 5 Puertas Mecanico Full Equipo,$26.200.000,Pereira,119.600 km,2013,usado,Pereira,**8 Envigado,Mecánica,Gasolina,1.600,Gris,,,,
79d224b8-05d1-48ad-a995-d6b31bce2f3c,https://www.carroya.com/detalle/usado/chevrolet/swift/2001/bogota/79d224b8-05d1-48ad-a995-d6b31bce2f3c,Chevrolet Swift,1.3 Sedan Mecanico,$12.500.000,Bogota,150.000 km,2001,usado,Bogota,**5 Bogota,Mecánica,Gasolina,1.299,Azul,,,,
0d01907a-6213-4cc9-86d7-372ab68a49ac,https://www.carroya.com/detalle/usado/volkswagen/-gol-trendline/2012/bogota/0d01907a-6213-4cc9-86d7-372ab68a49ac,Volkswagen Gol Trendline,,$26.500.000,Bogota,84.000 km,2012,usado,Bogota,**9 Bogota,Mecánica,Gasolina,1.600,Plateado,,,,
b7816a98-4306-45ac-b500-63d5d9bb7cf9,https://www.carroya.com/detalle/usado/chevrolet/trail-blazer/2022/envigado/b7816a98-4306-45ac-b500-63d5d9bb7cf9,Chevrolet Trail Blazer,2.8 LT Diesel Automatico,$151.999.000,Envigado,,2022,usado,Envigado,**5 Envigado,Automática,Diesel,2.800,Blanco,5,,,
cafab944-ad3a-4b35-9631-90f7bd6da673,https://www.carroya.com/detalle/usado/renault/logan/2012/bogota/cafab944-ad3a-4b35-9631-90f7bd6da673,Renault Logan,1.4 Familier Aire Acondicionado,$23.000.000,Bogota,134.500 km,2012,usado,Bogota,**3 Bogota,Mecánica,Gasolina,1.400,Blanco,,,,
85300889-6e93-4ef9-a0e3-c001450c0e6d,https://www.carroya.com/detalle/usado/toyota/rav4/2018/bogota/85300889-6e93-4ef9-a0e3-c001450c0e6d,Toyota Rav4,2.0 5 Puertas Automatico,$110.000.000,Bogota,60.000 km,2018,usado,Bogota,**1 Bogota,Automática,Gasolina,1.987,Blanco,,,,
fe69c3cd-fa85-42ae-8fd1-b9167ea6f941,https://www.carroya.com/detalle/usado/audi/a3/2010/popayan/fe69c3cd-fa85-42ae-8fd1-b9167ea6f941,AUDI A3,1.6 Mecanico Coupe,$45.000.000,Popayan,195.000 km,2010,usado,Popayan,**5 Popayan,Mecánica,Gasolina,0,Negro,,,,
4ce84fcf-aa6a-49c1-b47c-c3e6bf74cb17,https://www.carroya.com/detalle/usado/chevrolet/luv-2-2/2004/bogota/4ce84fcf-aa6a-49c1-b47c-c3e6bf74cb17,Chevrolet Luv 2.2,TFR 4x2 Doble Cabina,$29.500.000,Bogota,303.472 km,2004,usado,Bogota,**4 Bogota,Mecánica,Gasolina,2.200,Gris,,,,
42e14e5a-7e97-484f-b89b-6b1dbc77d38f,https://www.carroya.com/detalle/usado/nissan/march/2022/bogota/42e14e5a-7e97-484f-b89b-6b1dbc77d38f,Nissan March,Advance,$54.000.000,Bogota,12.000 km,2022,usado,Bogota,**9 Bogota,Mecánica,Gasolina,1.600,Gris,,,,
778301bd-e14c-4f50-a595-5ba98e857c51,https://www.carroya.com/detalle/usado/mazda/3/2008/sincelejo/778301bd-e14c-4f50-a595-5ba98e857c51,Mazda 3,1.6 Sedan Mecanico,$28.000.000,Sincelejo,170.000 km,2008,usado,Sincelejo,**7 Sincelejo,Mecánica,Gasolina,0,Vinotinto,,,,
2aebbb7e-314e-480b-85f1-8ed7b6eb13c0,https://www.carroya.com/detalle/usado/nissan/versa/2020/bogota/2aebbb7e-314e-480b-85f1-8ed7b6eb13c0,Nissan Versa,Advance Aut,$66.900.000,Bogota,23.100 km,2020,usado,Bogota,**9 Bogota,Automática,Gasolina,1.600,Rojo,4,,,
ea18dee1-6dab-4697-a218-10fe7e153abb,https://www.carroya.com/detalle/usado/renault/logan/2012/bogota/ea18dee1-6dab-4697-a218-10fe7e153abb,Renault Logan,1.4 Familier Aire Acondicionado,$27.000.000,Bogota,96.000 km,2012,usado,Bogota,**5 Bogota,Mecánica,Gasolina,14,Vinotinto,,,,
517c434e-f10f-4291-97ae-1d9366496189,https://www.carroya.com/detalle/usado/renault/sandero/2020/tunja/517c434e-f10f-4291-97ae-1d9366496189,Renault Sandero,,$37.000.000,Tunja,43.000 km,2020,usado,Tunja,**3 Medellin,Automática,Gasolina,0,Blanco,,,,
3294a230-fe33-4f87-a182-545c86ab6fcd,https://www.carroya.com/detalle/usado/renault/megane/2006/copacabana/3294a230-fe33-4f87-a182-545c86ab6fcd,Renault Megane,1.4 Mecanico Aire Acondicionado,$13.500.000,Copacabana,223.344 km,2006,usado,Copacabana,**5 Yarumal,Mecánica,Gasolina,1.400,Dorado,,,,
71116955-f810-414e-b855-860476f8bacb,https://www.carroya.com/detalle/usado/renault/logan/2017/zipaquira/71116955-f810-414e-b855-860476f8bacb,Renault Logan,Privilege,$38.500.000,Zipaquira,64.000 km,2017,usado,Zipaquira,**8 Chia,Mecánica,Gasolina,1.600,Blanco,4,,,
3554ce82-3825-4875-a955-7c19117f661d,https://www.carroya.com/detalle/usado/chevrolet/captiva/2012/bogota/3554ce82-3825-4875-a955-7c19117f661d,Chevrolet Captiva,,,Bogota,86.000 km,2012,usado,Bogota,**6 Bogota,Secuencial,Gasolina,2.400,Negro,,,,
c216b3c0-b3b6-408d-adac-71e9aed441ea,https://www.carroya.com/detalle/usado/jeep/gladiator/2022/cali/c216b3c0-b3b6-408d-adac-71e9aed441ea,JEEP Gladiator,Rubicon,$355.000.000,Cali,19.000 km,2022,usado,Cali,**4 Cali,Automática,Gasolina,3.600,Gris,,,,
48e11b8f-6b62-4c86-9fc4-0a40015e6e47,https://www.carroya.com/detalle/usado/chevrolet/joy/2022/bogota/48e11b8f-6b62-4c86-9fc4-0a40015e6e47,Chevrolet Joy,Hb,$46.200.000,Bogota,11.227 km,2022,usado,Bogota,**5 Bogota,Mecánica,Gasolina,1.400,Vinotinto,5,,,
4d0a0a07-841b-4178-b773-5d71a349a645,https://www.carroya.com/detalle/usado/nissan/x-trail/2018/medellin/4d0a0a07-841b-4178-b773-5d71a349a645,Nissan X-Trail,,$93.000.000,Medellin,39.950 km,2018,usado,Medellin,**2 Envigado,Automática,Gasolina,25,Gris,,,,
9b68f390-2386-47f0-bee4-b21ca73e8718,https://www.carroya.com/detalle/usado/nissan/tiida/2012/envigado/9b68f390-2386-47f0-bee4-b21ca73e8718,Nissan Tiida,1.8 Miio Sedan Mecanico,$19.000.000,Envigado,161.294 km,2012,usado,Envigado,**7 Envigado,Mecánica,Gasolina,0,Beige,,,,
3f22af69-3894-46bc-9451-c9edbc9ba0a6,https://www.carroya.com/detalle/usado/ford/ranger/2020/bucaramanga/3f22af69-3894-46bc-9451-c9edbc9ba0a6,Ford Ranger,3.2 XLS MT Diesel,$122.000.000,Bucaramanga,38.000 km,2020,usado,Bucaramanga,**7 Bucaramanga,Mecánica,Diesel,32,Plateado,,,,
1b2def2c-f03f-4cfa-aa1e-1343d1308548,https://www.carroya.com/detalle/usado/chevrolet/beat/2021/bogota/1b2def2c-f03f-4cfa-aa1e-1343d1308548,Chevrolet Beat,1.2 LTZ,$46.600.000,Bogota,42.200 km,2021,usado,Bogota,**2 Bogota,Mecánica,Gasolina,1.206,Plateado,4,,,
314e5aec-f448-4e82-83a8-2cec1a86552c,https://www.carroya.com/detalle/usado/ford/escape/2018/bogota/314e5aec-f448-4e82-83a8-2cec1a86552c,Ford Escape,,$66.000.000,Bogota,39.588 km,2018,usado,Bogota,**4 Bogota,Automática,Gasolina,2,Rojo,5,,,
6f23620c-666f-4603-b5c2-3f983c87314f,https://www.carroya.com/detalle/usado/chevrolet/spark/2017/soacha/6f23620c-666f-4603-b5c2-3f983c87314f,Chevrolet Spark,1.0,$21.700.000,Soacha,71.600 km,2017,usado,Soacha,**6 Bogota,Mecánica,Gasolina,995,Negro,4,,,
ce299fa3-fe1c-48b3-af98-285d92765cd0,https://www.carroya.com/detalle/usado/mazda/323/2003/la-estrella/ce299fa3-fe1c-48b3-af98-285d92765cd0,Mazda 323,HS 1.3,$17.300.000,La estrella,138.000 km,2003,usado,La estrella,**2 Sabaneta,Mecánica,Gasolina,1.300,Plateado,,,,
32bec2d2-d131-4e5b-82ef-9c13ea02cd6a,https://www.carroya.com/detalle/usado/suzuki/vitara/2020/bogota/32bec2d2-d131-4e5b-82ef-9c13ea02cd6a,Suzuki Vitara,LIVE GL 1.6 4X2 AUT,$70.100.000,Bogota,39.500 km,2020,usado,Bogota,**7 Bogota,Automática,Gasolina,1.600,Plateado,5,,,
07272574-3a6e-4ef7-903d-3642775e43e6,https://www.carroya.com/detalle/usado/nissan/x-trail/2019/bogota/07272574-3a6e-4ef7-903d-3642775e43e6,Nissan X-Trail,Advance,$89.000.000,Bogota,50.000 km,2019,usado,Bogota,**1 Bogota,Automática,Gasolina,2.500,Gris,5,,,
e917f242-fc06-4826-8d38-cf0afc0427ef,https://www.carroya.com/detalle/usado/mercedes-benz/clase-b/2019/bogota/e917f242-fc06-4826-8d38-cf0afc0427ef,Mercedes Benz Clase B,180 Urban,$71.000.000,Bogota,25.200 km,2019,usado,Bogota,**4 Bogota,Automática,Gasolina,1.600,Plateado,5,,,
a75115ef-c6e8-43cc-855c-3f3aace05726,https://www.carroya.com/detalle/usado/renault/logan/2014/chia/a75115ef-c6e8-43cc-855c-3f3aace05726,Renault Logan,1.4 Familier Aire Acondicionado,$28.500.000,Chia,90.700 km,2014,usado,Chia,**0 Ricaurte,Mecánica,Gasolina,14,Negro,4,,,
25c30463-874c-4212-bef2-5d134fbd9a11,https://www.carroya.com/detalle/usado/chevrolet/joy/2022/santa-marta/25c30463-874c-4212-bef2-5d134fbd9a11,Chevrolet Joy,Sedan,$45.000.000,Santa marta,20.000 km,2022,usado,Santa marta,**1 Envigado,Mecánica,Gasolina,1.400,Plateado,4,,,
5cb249a7-e517-4aa5-8d63-342368fed09d,https://www.carroya.com/detalle/usado/chevrolet/n300/2013/santa-marta/5cb249a7-e517-4aa5-8d63-342368fed09d,Chevrolet N300,1.2 Pasajeros,$34.000.000,Santa marta,189.000 km,2013,usado,Santa marta,**7 Cienaga,Mecánica,Gasolina,12,Blanco,,,,
7e8d8ea2-68e9-47e9-b35e-bfc7157ddb44,https://www.carroya.com/detalle/usado/renault/kwid/2019/villavicencio/7e8d8ea2-68e9-47e9-b35e-bfc7157ddb44,Renault Kwid,Life,$32.000.000,Villavicencio,60.000 km,2019,usado,Villavicencio,**5 Villavicencio,Mecánica,Gasolina,1.000,Rojo,,,,
ae684907-dc2b-43c1-9548-27581e0263cc,https://www.carroya.com/detalle/usado/chevrolet/tracker/2018/bogota/ae684907-dc2b-43c1-9548-27581e0263cc,Chevrolet Tracker,1.8 AWD LTZ MCM Automatica,$64.500.000,Bogota,80.000 km,2018,usado,Bogota,**0 Bogota,Secuencial,Gasolina,18,Vinotinto,5,,,
ef167638-ad8e-4e04-91c1-bcd698f93fb1,https://www.carroya.com/detalle/usado/bmw/serie-3/2011/bogota/ef167638-ad8e-4e04-91c1-bcd698f93fb1,BMW Serie 3,318i Mecanico,$43.000.000,Bogota,158.000 km,,usado,Bogota,**3 Medellin,Mecánica,Gasolina,2.000,Plateado,,,,
09939844-ea20-4e53-8fc2-81098c07153f,https://www.carroya.com/detalle/usado/toyota/prado/2018/bucaramanga/09939844-ea20-4e53-8fc2-81098c07153f,Toyota Prado,5 Puertas TX-L Automatica Diesel,$246.000.000,Bucaramanga,93.000 km,2018,usado,Bucaramanga,**9 Villa del rosario,Secuencial,Diesel,2.800,Blanco,5,,,
2be4c6f1-e41f-40be-8054-7938018e96e6,https://www.carroya.com/detalle/usado/renault/logan/2012/bogota/2be4c6f1-e41f-40be-8054-7938018e96e6,Renault Logan,1.4 Familier,$24.700.000,Bogota,82.509 km,2012,usado,Bogota,**8 Bogota,Mecánica,Gasolina,1.400,Beige,,,,
19b70b1e-b79c-4d9e-bb39-56f0b8a25374,https://www.carroya.com/detalle/usado/kia/rio-stylus/2013/bogota/19b70b1e-b79c-4d9e-bb39-56f0b8a25374,KIA Rio Stylus,1.5 LS Sedan Aire Acondicionado,$23.000.000,Bogota,82.000 km,2013,usado,Bogota,**5 Bogota,Mecánica,Gasolina,1.500,Negro,,,,
964134b5-eb77-4910-8020-eed3e7186ec8,https://www.carroya.com/detalle/usado/chevrolet/spark/2013/cali/964134b5-eb77-4910-8020-eed3e7186ec8,Chevrolet Spark,1.2 GT Ls Mecanico Aire Acondicionado,$27.000.000,Cali,168.435 km,2013,usado,Cali,**4 Cali,Mecánica,Gasolina,1.200,Gris,,,,
60a1d60c-9768-42c1-b4e1-fe6395f65397,https://www.carroya.com/detalle/usado/chevrolet/spark/2019/manizales/60a1d60c-9768-42c1-b4e1-fe6395f65397,Chevrolet Spark,1.2 GT LT Mecanico Aire Acondicionado,$38.500.000,Manizales,75.000 km,2019,usado,Manizales,**0 Manizales,Mecánica,Gasolina,1.250,Blanco,5,,,
befc6af2-5e04-4b20-975f-249832b72bb3,https://www.carroya.com/detalle/usado/renault/r19/1998/pereira/befc6af2-5e04-4b20-975f-249832b72bb3,Renault r19,1.4 Energy,$10.000.000,Pereira,215.038 km,1998,usado,Pereira,**1 La calera,Mecánica,Gasolina,14,Gris,,,,
45f4bacd-27b0-4c47-9153-229f19a8f10d,https://www.carroya.com/detalle/usado/nissan/v-drive/2023/bogota/45f4bacd-27b0-4c47-9153-229f19a8f10d,Nissan V-Drive,Connect Automatico,$62.000.000,Bogota,11.500 km,2023,usado,Bogota,**4 Bogota,Automática,Gasolina,1.600,Café,,,,
787bf0f1-dc6d-412d-8a9e-0910e90650e6,https://www.carroya.com/detalle/usado/chevrolet/aveo/2006/manizales/787bf0f1-dc6d-412d-8a9e-0910e90650e6,Chevrolet Aveo,,$19.000.000,Manizales,170.000 km,2006,usado,Manizales,**5 Manizales,Mecánica,Gasolina,1.400,Azul,,,,
2341f574-6a3c-4810-b221-eca17cdb5cdf,https://www.carroya.com/detalle/usado/chevrolet/spark/2008/villavicencio/2341f574-6a3c-4810-b221-eca17cdb5cdf,Chevrolet Spark,1.0 Go Mecanico Aire Acondicionado,$17.400.000,Villavicencio,130.000 km,2008,usado,Villavicencio,**8 Calarca,Mecánica,Gasolina,1.000,Negro,,,,
189de0dd-e749-4cef-9d1b-574016345d30,https://www.carroya.com/detalle/usado/renault/logan/2010/bogota/189de0dd-e749-4cef-9d1b-574016345d30,Renault Logan,1.4 Familier,$25.000.000,Bogota,117.609 km,2010,usado,Bogota,**3 Bogota,Mecánica,Gasolina,1.400,Negro,,,,
2c820a54-e89c-4c22-a957-ff4b5be5b1c4,https://www.carroya.com/detalle/usado/renault/stepway/2018/yopal/2c820a54-e89c-4c22-a957-ff4b5be5b1c4,Renault Stepway,Trek Intens,$50.000.000,Yopal,76.700 km,2018,usado,Yopal,**6 Yopal,Mecánica,Gasolina,1.600,Rojo,5,,,
90907b55-5bb7-4490-b4d0-45bc629b4873,https://www.carroya.com/detalle/usado/renault/koleos/2021/bogota/90907b55-5bb7-4490-b4d0-45bc629b4873,Renault Koleos,,$123.000.000,Bogota,27.500 km,2021,usado,Bogota,**1 Bogota,Automática,Gasolina,2.500,Vinotinto,5,,,
e03eb75e-9589-427e-892d-888774b29c87,https://www.carroya.com/detalle/usado/nissan/patrol/2009/cartagena/e03eb75e-9589-427e-892d-888774b29c87,Nissan Patrol,GL 4.8 SW,$60.000.000,Cartagena,160.000 km,2009,usado,Cartagena,**9 Cartagena,Mecánica,Gasolina,4.800,Gris,,,,
2d235c8b-75b1-433d-9c0e-bfffae4ab7a7,https://www.carroya.com/detalle/usado/ford/fiesta/2012/barranquilla/2d235c8b-75b1-433d-9c0e-bfffae4ab7a7,Ford Fiesta,,$23.500.000,Barranquilla,145.000 km,2012,usado,Barranquilla,**7 Barranquilla,Mecánica,Gasolina,1.600,Negro,,,,
9730c35d-6e6f-4f56-afe4-2705fd2673d9,https://www.carroya.com/detalle/usado/chevrolet/spark/2019/el-colegio/9730c35d-6e6f-4f56-afe4-2705fd2673d9,Chevrolet Spark,1.2 GT LTZ Mecanico Full Equipo,$41.999.999,El colegio,13.000 km,2019,usado,El colegio,**7 Bogota,Mecánica,Gasolina,1.200,Rojo,,,,
703cc522-505f-4623-a057-50c49fe67092,https://www.carroya.com/detalle/usado/chevrolet/spark/2010/medellin/703cc522-505f-4623-a057-50c49fe67092,Chevrolet Spark,1.0,$19.500.000,Medellin,131.000 km,2010,usado,Medellin,**6 Medellin,Mecánica,Gasolina,1.000,Plateado,,,,
32803837-2761-495f-9914-5b897569a075,https://www.carroya.com/detalle/usado/mercedes-benz/clase-cla/2022/cali/32803837-2761-495f-9914-5b897569a075,Mercedes Benz Clase CLA,180,$155.000.000,Cali,15.500 km,2022,usado,Cali,**5 Cali,Automática,Gasolina,1.400,Gris,,,,
bd1b9ad8-dd62-455e-9978-797d615b6a63,https://www.carroya.com/detalle/usado/hyundai/tucson/2010/cali/bd1b9ad8-dd62-455e-9978-797d615b6a63,Hyundai Tucson,IX35 4x2 2.0 Gasolina Mecanica,$43.000.000,Cali,134.000 km,2010,usado,Cali,**1 Manizales,Mecánica,Gasolina,20,Gris,,,,
9a4f6347-2fb9-49c4-b60c-2002dcdcdf47,https://www.carroya.com/detalle/usado/chevrolet/spark/2014/manizales/9a4f6347-2fb9-49c4-b60c-2002dcdcdf47,Chevrolet Spark,1.2 GT Ls Mecanico Aire Acondicionado,$28.000.000,Manizales,56.000 km,2014,usado,Manizales,**3 Cali,Mecánica,Gasolina,1.200,Gris,,,,
5dce8e29-fd99-4808-b359-df96bc7a91ec,https://www.carroya.com/detalle/usado/ford/fiesta/2007/cajica/5dce8e29-fd99-4808-b359-df96bc7a91ec,Ford Fiesta,1.0 Supercharger Mecanico Aire Acondicionado,$18.200.000,Cajica,115.391 km,2007,usado,Cajica,**4 Bogota,Mecánica,Gasolina,999,Azul,,,,
3a95b108-3ef8-4ea6-b024-9275cd5b8f1a,https://www.carroya.com/detalle/usado/suzuki/vitara/2016/bogota/3a95b108-3ef8-4ea6-b024-9275cd5b8f1a,Suzuki Vitara,LIVE GL 1.6 4X2,$62.900.000,Bogota,42.000 km,2016,usado,Bogota,**5 Bogota,Mecánica,Gasolina,1.600,Gris,,,,
264526c4-0908-486d-ae28-c6cce3f29486,https://www.carroya.com/detalle/usado/renault/kwid/2020/palmira/264526c4-0908-486d-ae28-c6cce3f29486,Renault Kwid,Zen,$32.000.000,Palmira,60.315 km,2020,usado,Palmira,**3 Cali,Mecánica,Gasolina,10,Blanco,4,,,
ff6f5c3b-bdb0-4e00-84e9-a5f5b443120b,https://www.carroya.com/detalle/usado/bmw/serie-3/2014/bogota/ff6f5c3b-bdb0-4e00-84e9-a5f5b443120b,BMW Serie 3,316i,$65.000.000,Bogota,119.000 km,2014,usado,Bogota,**3 Ibague,Automática,Gasolina,1.600,Plateado,4,,,
d016728f-b8ee-445c-93d8-48a93601b684,https://www.carroya.com/detalle/usado/renault/sandero/2019/ibague/d016728f-b8ee-445c-93d8-48a93601b684,Renault Sandero,Life 1.6 Hatchback Manual,$38.600.000,Ibague,73.117 km,2019,usado,Ibague,**5 Ibague,Mecánica,Gasolina,1.600,Gris,5,,,
0994c553-0e53-4dce-8402-6fdcfc34258c,https://www.carroya.com/detalle/usado/honda/cr-v/2013/medellin/0994c553-0e53-4dce-8402-6fdcfc34258c,Honda CR-V,2.4 LX Automatica,$53.000.000,Medellin,114.000 km,2013,usado,Medellin,**4 Sabaneta,Automática,Gasolina,2.400,Blanco,,,,
44ead1a5-b944-4888-baba-9b2298b22105,https://www.carroya.com/detalle/usado/kia/rio/2013/cali/44ead1a5-b944-4888-baba-9b2298b22105,KIA Rio,1.4 Automatico,$39.000.000,Cali,140.000 km,2013,usado,Cali,**1 Cali,Automática,Gasolina,0,Negro,,,,
ce815191-71ec-498b-88b7-b81ba2b8e341,https://www.carroya.com/detalle/usado/ford/ecosport/2014/bogota/ce815191-71ec-498b-88b7-b81ba2b8e341,Ford Ecosport,Titanium 4x2,$55.000.000,Bogota,76.000 km,,usado,Bogota,**6 Bogota,Automática,Gasolina,2.000,Beige,,,,
23026d2c-702f-4125-a61d-8a845613444a,https://www.carroya.com/detalle/usado/nissan/almera/2006/bogota/23026d2c-702f-4125-a61d-8a845613444a,Nissan Almera,1.6 Sg Sedan Mecanico Full Equipo,$21.000.000,Bogota,137.000 km,2006,usado,Bogota,**9 Cali,Mecánica,Gasolina,1.600,Azul,,,,
